z_over_L,feed_pressure_pa,permeate_pressure_pa,feed_flow_kmol_s,permeate_flow_kmol_s,x_fast,y_fast,x_mid,y_mid,x_slow,y_slow
0.879,1000000.0,127947.34692624968,0.003268395157336977,0.0023279488227124947,0.12367720330669153,0.17842167473575904,0.38222512021286054,0.5256356413760915,0.49409767648044783,0.2959426838881496
0.881,1000000.0,127632.84583316912,0.003287486205504369,0.0023472932018339192,0.1263448633626208,0.18180113824674873,0.38212042820152414,0.5242681090499541,0.4915347084358551,0.29393075270329716
0.883,1000000.0,127314.92660573903,0.0033068305846257933,0.0023668942105044832,0.1290483539343461,0.18521378785899414,0.3819892492287923,0.5228682281015952,0.4889623968368616,0.29191798403941077
0.885,1000000.0,126993.52832633135,0.0033264315932963573,0.0023867551371470953,0.13178744179377172,0.18865903066897435,0.38183155443412675,0.5214363295553611,0.48638100377210153,0.28990463977566466
0.887,1000000.0,126668.58872489171,0.0033462925199389693,0.0024068792581011084,0.1345618698092857,0.1921362497544301,0.3816473290032068,0.519972764007463,0.48379080118750756,0.2878909862381069
0.889,1000000.0,126340.04414599962,0.0033664166408929825,0.002427269835708438,0.13737135696134453,0.1956448047209492,0.3814365723201698,0.518477901358519,0.48119207071848563,0.2858772939205319
0.891,1000000.0,126007.82951476767,0.003386807218500312,0.002447930116400768,0.14021559839947303,0.19918403229404913,0.38119929809803643,0.5169521305105267,0.4785851035024906,0.2838638371954242
0.893,1000000.0,125671.8783015124,0.003407467499192642,0.0024688633287914736,0.14309426554111598,0.20275324695562194,0.3809355344866954,0.5153958590287483,0.4759701999721886,0.2818508940156297
0.895,1000000.0,125332.1224851245,0.0034284007115833477,0.0024900726817759975,0.14600700621264454,0.2063517416234395,0.3806453241578919,0.513809512769108,0.47334766962946356,0.2798387456074526
0.897,1000000.0,124988.49251506121,0.0034496100645678715,0.0025115613626444156,0.14895344483268172,0.20997878837226366,0.38032872436672815,0.5121935354718281,0.4707178308005902,0.2778276761559082
0.899,1000000.0,124640.91727187892,0.0034710987454362897,0.002533332535209967,0.15193318263777233,0.2136336391949494,0.3799858069892608,0.5105483883221533,0.4680810103729668,0.2758179724828972
0.901,1000000.0,124289.32402621818,0.0034928699180018412,0.0025553893379573534,0.15494579795027902,0.21731552680178468,0.3796166585358529,0.508874549479125,0.46543754351386807,0.27380992371909035
0.903,1000000.0,123933.63839614765,0.0035149267207492275,0.0025777348822145995,0.15799084648824294,0.2210236654561689,0.3792213801400157,0.507172513573486,0.4627877733717414,0.27180382097034506
0.905,1000000.0,123573.78430276715,0.0035372722650064735,0.002600372250352272,0.1610678617168029,0.22475725184460263,0.37880008752255717,0.5054427911759066,0.4601320507606399,0.2697999569794907
0.907,1000000.0,123209.68392396331,0.003559909633144146,0.0026233044940138293,0.1641763552406232,0.22851546597883574,0.37835291093093365,0.5036859082368211,0.4574707338284431,0.2677986257843431
0.909,1000000.0,122841.25764620435,0.0035828418768057034,0.0026465346323808407,0.16731581723663694,0.2322974721279083,0.3778799950537825,0.5019024054992737,0.45480418770958053,0.265800122372818
0.911,1000000.0,122468.42401425232,0.0036060720151727147,0.002670065650476781,0.17048571692627035,0.23610241977771593,0.37738149891070166,0.5000928378862554,0.45213278416302793,0.26380474233602863
0.913,1000000.0,122091.09967866358,0.003629603033268655,0.0026939004975130355,0.17368550308617617,0.23992944461563614,0.37685759571741934,0.49825777386410874,0.4494569011964044,0.2618127815202552
0.915,1000000.0,121709.19934093894,0.0036534378803049095,0.0027180420852806974,0.17691460459636824,0.2437776695376727,0.3763084727265854,0.49639779478364915,0.44677692267704644,0.25982453567867814
0.917,1000000.0,121322.63569617567,0.0036775794680725714,0.00274249328659165,0.18017243102451908,0.24764620567550402,0.3757343310444966,0.49451349420072943,0.44409323793098426,0.25784030012376646
0.919,1000000.0,120931.3193730633,0.003702030669383524,0.0027672569337723516,0.18345837324505762,0.25153415344076274,0.37513538542415026,0.4926054771780334,0.4414062413307921,0.2558603693812038
0.921,1000000.0,120535.15887105433,0.0037267943165642256,0.0027923358172136205,0.18677180409158278,0.2554406035838303,0.37451186403509995,0.49067435956994065,0.4387163318733172,0.25388503684622915
0.923,1000000.0,120134.06049452885,0.0037518732000054946,0.0028177326839796315,0.19011207904099717,0.2593646382643939,0.37386400821066657,0.48872076729235436,0.43602391274833635,0.2519145944432518
0.925,1000000.0,119727.92828375983,0.0037772700667715055,0.002843450236479196,0.19347853692765726,0.26330533213099655,0.37319207217313244,0.4867453355794159,0.43332939089921035,0.24994933228958752
0.927,1000000.0,119316.6639424716,0.00380298761927107,0.002869491131202288,0.1968705006857394,0.2672617534067994,0.37249632273762,0.48474870822906424,0.4306331765766406,0.24798953836413629
0.929,1000000.0,118900.16676176972,0.003829028513994162,0.002895857977524632,0.2002872781179298,0.27123296497878263,0.37177703899542436,0.4827315368394148,0.42793568288664585,0.24603549818180276
0.931,1000000.0,118478.33354020401,0.003855395360316506,0.002922553336583034,0.2037281626884652,0.2752180254876269,0.37103451197763654,0.48069448003794374,0.4252373253338984,0.24408749447442946
0.933,1000000.0,118051.05849970932,0.003882090719374908,0.002949579720223978,0.20719243433847967,0.2792159904155488,0.3702690442999553,0.4786382027054675,0.42253852136156517,0.24214580687898365
0.935,1000000.0,117618.23319715007,0.003909117103015852,0.002976939590027873,0.21067936032154827,0.2832259131694011,0.3694809497896429,0.4765633751968952,0.41983968988880876,0.2402107116337038
0.937,1000000.0,117179.74643117363,0.003936476972819747,0.003004635356411172,0.21418819605726758,0.2872468461564058,0.3686705530956328,0.4744706725607188,0.4171412508470997,0.2382824812828753
0.939,1000000.0,116735.48414405611,0.003964172739203046,0.00303266937780841,0.21771818600066783,0.2912778418499482,0.3678381892828434,0.47236077375918506,0.4144436247164887,0.2363613843908668
0.941,1000000.0,116285.32931819957,0.003992206760600284,0.003061043959936075,0.22126856452522092,0.29531795384293524,0.36698420341180077,0.47023436089104925,0.41174723206297836,0.23444768526601548
0.943,1000000.0,115829.16186691355,0.004020581342727949,0.0030897613551400254,0.22483855681718348,0.2993662378863071,0.36610895010470157,0.4680921184187836,0.4090524930781149,0.23254164369490923
0.945,1000000.0,115366.85851908554,0.004049298737931899,0.003118823761828039,0.22842737977900504,0.30342175291038076,0.3652127930990878,0.4659347324020539,0.40635982712190716,0.23064351468756536
0.947,1000000.0,114898.29269731329,0.004078361144619913,0.0031482333239888885,0.23203424293952588,0.30748356202680943,0.36429610479032565,0.4637628897392291,0.40366965227014845,0.2287535482339615
0.949,1000000.0,114423.33438903831,0.0041077707067807626,0.0031779921307991898,0.23565834936870036,0.3115507335090499,0.3633592657641057,0.4615772774186231,0.40098238486719395,0.22687198907232697
0.951,1000000.0,113941.85001018227,0.004137529513591064,0.0032081022163191098,0.23929889659459772,0.3156223417493442,0.36240266432019275,0.4593785817811018,0.3982984390852095,0.22499907646955405
0.953,1000000.0,113453.70226074732,0.004167639599110984,0.0032385655592778767,0.24295507752045978,0.3196974681903498,0.3614266959886671,0.45716748779561184,0.3956182264908732,0.22313504401403852
0.955,1000000.0,112958.74997179663,0.004198102942069751,0.003269384082949855,0.24662608133963365,0.32377520222967443,0.3604317630399,0.45494467834911195,0.39294215562046647,0.22128011942121364
0.957,1000000.0,112456.84794318206,0.004228921465741729,0.0033005596551218546,0.25031109444624156,0.32785464209571036,0.35941827398950554,0.45271083355230135,0.3902706315642529,0.21943452435198846
0.959,1000000.0,111947.84677133216,0.004260097037913729,0.003332094088152176,0.25400930133950594,0.3319348956932934,0.3583866430995048,0.4504666300624514,0.38760405556098937,0.21759847424425516
0.961,1000000.0,111431.59266635368,0.00429163147094405,0.0033639891391217696,0.25771988551970887,0.33601508141785813,0.3573372898769235,0.448212740424561,0.3849428246033676,0.2157721781575811
0.963,1000000.0,110907.9272576347,0.004323526521913644,0.003396246510077808,0.2614420303738378,0.3400943289368937,0.3562706385710309,0.44594983243195285,0.38228733105513146,0.21395583863115336
0.965,1000000.0,110376.68738706439,0.004355783892869682,0.0034288678483698058,0.26517492004904303,0.3441717799376576,0.35518711767040007,0.4436785685073435,0.3796379622805568,0.21214965155499893
0.967,1000000.0,109837.704888905,0.00438840523116168,0.003461854747078411,0.2689177403121211,0.3482465888402367,0.35408715940094904,0.44139960510530896,0.37699510028692984,0.2103538060544544
0.969,1000000.0,109290.8063552623,0.004421392129870285,0.003495208745536845,0.27266967939332143,0.3523179234751986,0.3529711992260839,0.43911359213698126,0.3743591213805947,0.2085684843878201
0.971,1000000.0,108735.8128860028,0.004454746128328719,0.0035289313299449424,0.2764299288128761,0.35638496572521006,0.35183967535003685,0.43682117241770324,0.371730395837087,0.20679386185708679
0.973,1000000.0,108172.53982185661,0.004488468712736816,0.0035630239340757115,0.28019768418874574,0.3604469121301451,0.35069302822544707,0.43452298113827104,0.3691092875858073,0.20503010673158376
0.975,1000000.0,107600.7964593236,0.004522561316867586,0.00359748794007426,0.2839721460241823,0.3645029744553415,0.34953170006619183,0.43221964536029805,0.36649615390962575,0.20327738018436028
0.977,1000000.0,107020.3857458647,0.004557025322866134,0.00363232467934899,0.28775252047381605,0.368552380222799,0.34835613436643015,0.4299117835361305,0.3638913451597537,0.2015358362410704
0.979,1000000.0,106431.10395370987,0.004591862062140864,0.0036675354335549202,0.2915380200870822,0.37259437320524735,0.3471667754267698,0.4276000050536508,0.36129520448614794,0.1998056217411018
0.981,1000000.0,105832.7403304449,0.004627072816346794,0.003703121435669065,0.2953278645279182,0.37662821388313844,0.34596406788841916,0.42528490980620925,0.35870806758366264,0.1980868763106524
0.983,1000000.0,105225.07672435082,0.004662658818460939,0.003739083871157857,0.29912128126977505,0.3806531798647409,0.3447484562761299,0.4229670877878305,0.3561302624540951,0.19637973234742861
0.985,1000000.0,104607.88718225747,0.004698621253949731,0.0037754238792366665,0.30291750626510044,0.38466856626963714,0.34352038455068223,0.42064711871375066,0.3535621091842173,0.19468431501661235
0.987,1000000.0,103980.93751743504,0.0047349612620285406,0.0038121425542216197,0.3067157845885698,0.38867368607603464,0.3422802956716059,0.418325571666252,0.3510039197398244,0.19300074225771333
0.989,1000000.0,103343.98484477933,0.004771679937013494,0.0038492409469740216,0.31051537105345567,0.3926678704324157,0.34102863117077026,0.4160030047656785,0.348455997775774,0.19132912480190578
0.991,1000000.0,102696.77708024449,0.004808778329765896,0.0038867200664379083,0.31431553080064206,0.39665046893415157,0.33976583073742,0.4136799648664307,0.3459186384619379,0.18966956619941777
0.993,1000000.0,102039.05240113537,0.004846257449229782,0.0039245808812714425,0.3181155398599056,0.4006208498658078,0.3384923318151684,0.41135698727766234,0.34339212832492605,0.1880221628565296
0.995,1000000.0,101370.53866348535,0.004884118264063316,0.00396282432157312,0.32191468568319914,0.404578400409961,0.3372085692114021,0.40903459550832316,0.34087674510539867,0.18638700408171563
0.997,1000000.0,100690.95277230644,0.0049223617043649935,0.004001451280704083,0.3257122676497865,0.40852252682343226,0.3359149747194875,0.40671330103612047,0.33837275763072594,0.18476417214044724
0.999,1000000.0,100000.0,0.0049609886634959565,0.0040404626172081265,0.3295075975431871,0.41245265458193187,0.3346119767541082,0.4043936030999049,0.3358804257027047,0.1831537423181631
